long,lat,tipo
-58.4522121,-34.5870964,Led
-58.4531285,-34.5860755,Led
-58.4539706,-34.5851624,Led
-58.4548554,-34.584204,Led
-58.4557698,-34.5831848,Led
-58.4567109,-34.5821679,Led
-58.4579914,-34.5807515,Led
-58.4589137,-34.5797261,Led
-58.4602085,-34.5782921,Led
-58.4616306,-34.5768287,Led
-58.4623788,-34.5760212,Led
-58.4632585,-34.5750934,Led
-58.4393221,-34.6012965,Led
-58.4457166,-34.5988702,Led
-58.4446953,-34.5980611,Led
-58.4417796,-34.598952,Led
-58.4523095,-34.5901157,Led
-58.4550206,-34.592638,Led
-58.4088701,-34.5969611,Led
-58.4105336,-34.5969145,Led
-58.4102953,-34.5980936,Led
-58.4119262,-34.5980009,Led
-58.4132623,-34.597954,Led
-58.4146278,-34.5978915,Led
-58.4159945,-34.5978486,Led
-58.4172704,-34.5978416,Led
-58.418946,-34.5977876,Led
-58.4201981,-34.5977506,Led
-58.4217798,-34.5977442,Led
-58.423385,-34.5977314,Led
-58.42484,-34.59709,Led
-58.4262462,-34.5965101,Led
-58.427054,-34.596157,Led
-58.4281235,-34.5954995,Led
-58.4291856,-34.5948501,Led
-58.4300642,-34.5943221,Led
-58.4312425,-34.5935258,Led
-58.4323885,-34.5927737,Led
-58.4334525,-34.592042,Led
-58.4343765,-34.591431,Led
-58.4353117,-34.5908043,Led
-58.4361884,-34.5902292,Led
-58.4371284,-34.589598,Led
-58.4363403,-34.5913887,Led
-58.4394128,-34.5880992,Led
-58.4401809,-34.5875783,Led
-58.4414149,-34.5867641,Led
-58.4424421,-34.5860873,Led
-58.4434959,-34.585393,Led
-58.4445813,-34.5846428,Led
-58.44644,-34.5837849,Led
-58.4476522,-34.5832666,Led
-58.4488769,-34.5827493,Led
-58.4343802,-34.5901879,Led
-58.4362073,-34.5888931,Led
-58.4314586,-34.5921685,Led
-58.4414676,-34.5852346,Led
-58.4291468,-34.5867337,Led
-58.42918,-34.58801,Led
-58.4484578,-34.5814825,Led
-58.4492073,-34.5811822,Led
-58.4500141,-34.5808598,Led
-58.4509474,-34.5804942,Led
-58.4520356,-34.58015,Led
-58.4548785,-34.5792441,Led
-58.4559687,-34.5789244,Led
-58.457172,-34.5785847,Led
-58.4585145,-34.5783744,Led
-58.4517197,-34.5816815,Led
-58.4444164,-34.583204,Led
-58.4403869,-34.5859814,Led
-58.4352796,-34.5895635,Led
-58.4334359,-34.5908332,Led
-58.4527786,-34.5833186,Led
-58.4534401,-34.5843387,Led
-58.4495673,-34.5848793,Led
-58.4299896,-34.5888695,Led
-58.4418962,-34.5945526,Led
-58.4450776,-34.5895933,Led
-58.4117511,-34.5968761,Led
-58.443641,-34.5837354,Led
-58.4502139,-34.5869351,Led
-58.4378245,-34.593496,Led
-58.4467967,-34.590994,Led
-58.4367042,-34.5928142,Led
-58.4155199,-34.5967135,Led
-58.4460209,-34.5886788,Led
-58.4170082,-34.5966404,Led
-58.4187712,-34.596556,Led
-58.4199903,-34.5964844,Led
-58.4231653,-34.5963933,Led
-58.4228608,-34.5940831,Led
-58.4142403,-34.5967612,Led
-58.445429,-34.58664,Led
-58.4483816,-34.5760217,Led
-58.4399964,-34.5785415,Led
-58.4494191,-34.5779624,Led
-58.4408527,-34.5939385,Led
-58.4400343,-34.5948228,Led
-58.4488666,-34.577022,Led
-58.4415874,-34.5800494,Led
-58.4526827,-34.5752897,Led
-58.4551173,-34.5739897,Led
-58.4543088,-34.5729777,Led
-58.451956,-34.5741308,Led
-58.4202381,-34.5981434,Led
-58.4203534,-34.5989116,Led
-58.4392326,-34.5956881,Led
-58.4329118,-34.5868239,Led
-58.4281642,-34.5873911,Led
-58.4320991,-34.5874516,Led
-58.4311624,-34.5880681,Led
-58.4321851,-34.5887513,Led
-58.4425943,-34.5791934,Led
-58.4507108,-34.5820589,Led
-58.4434145,-34.6028348,Led
-58.4463346,-34.6008291,Led
-58.4399625,-34.6005961,Led
-58.4449811,-34.6012652,Led
-58.4425461,-34.6022252,Led
-58.4411131,-34.6012951,Led
-58.4376361,-34.5991869,Led
-58.4365893,-34.5985336,Led
-58.4344619,-34.5971188,Led
-58.43339,-34.596413,Led
-58.4291855,-34.5937286,Led
-58.4280627,-34.5929424,Led
-58.4259088,-34.5915333,Led
-58.424896,-34.5908603,Led
-58.4195763,-34.5941281,Led
-58.4183031,-34.5941022,Led
-58.4164257,-34.5940813,Led
-58.4433076,-34.6018539,Led
-58.4439978,-34.6022658,Led
-58.4355347,-34.5978555,Led
-58.4185535,-34.5954586,Led
-58.4167552,-34.5955295,Led
-58.4323022,-34.5957425,Led
-58.4325207,-34.5914533,Led
-58.4268909,-34.5921844,Led
-58.4239287,-34.5902188,Led
-58.4397168,-34.5933122,Led
-58.4225278,-34.5913073,Led
-58.4198053,-34.5954073,Led
-58.4339527,-34.5874848,Led
-58.4300954,-34.586156,Led
-58.4235615,-34.5934708,Led
-58.4272382,-34.5935369,Led
-58.4130016,-34.5968127,Led
-58.4232041,-34.5897301,Led
-58.4331383,-34.5881398,Led
-58.4312237,-34.5893671,Led
-58.4386013,-34.5926779,Led
-58.4303334,-34.5929254,Led
-58.4414483,-34.6026194,Led
-58.4392925,-34.5867427,Led
-58.4280411,-34.5914361,Led
-58.4492149,-34.583828,Led
-58.4127103,-34.5955862,Led
-58.4374843,-34.5975233,Led
-58.4230211,-34.5952983,Led
-58.4224014,-34.5902856,Led
-58.4401351,-34.6031375,Led
-58.4388322,-34.6037224,Led
-58.4210626,-34.594165,Led
-58.4523095,-34.5901157,Led
-58.4252187,-34.5934842,Led
-58.4138304,-34.5955968,Led
-58.4150345,-34.5955929,Led
-58.4180674,-34.5927693,Led
-58.4311789,-34.59506,Led
-58.4523554,-34.5848234,Led
-58.451226,-34.5829038,Led
-58.4436934,-34.5972403,Led
-58.4135321,-34.594732,Led
-58.4243053,-34.5928547,Led
-58.4281983,-34.5900115,Led
-58.437291,-34.6013825,Led
-58.43103,-34.58672,Led
-58.4330875,-34.5893449,Led
-58.4242054,-34.5962834,Led
-58.4301188,-34.5873807,Led
-58.4381428,-34.5950015,Led
-58.4291649,-34.5921783,Led
-58.4425402,-34.5844809,Led
-58.4351551,-34.600013,Led
-58.4193478,-34.5927552,Led
-58.4530335,-34.5798302,Led
-58.4364839,-34.6022153,Led
-58.45422,-34.58878,Led
-58.4538972,-34.5874283,Led
-58.4660648,-34.5733176,Led
-58.4620908,-34.571204,Led
-58.4625448,-34.5741878,Led
-58.4615664,-34.57346,Led
-58.4607378,-34.5726538,Led
-58.4595673,-34.5715133,Led
-58.4586546,-34.5706365,Led
-58.4599317,-34.5700644,Led
-58.4410518,-34.5954452,Led
-58.4466798,-34.5767413,Led
-58.445757,-34.5771227,Led
-58.4581681,-34.5708568,Led
-58.4588492,-34.5719747,Led
-58.4595257,-34.5732123,Led
-58.4598319,-34.5742324,Led
-58.4598678,-34.5750224,Led
-58.45987,-34.5756391,Led
-58.4598938,-34.5768515,Led
-58.4608404,-34.5763708,Led
-58.4579336,-34.5724711,Led
-58.4477336,-34.5748209,Led
-58.4462941,-34.5781411,Led
-58.4471191,-34.5820379,Led
-58.4532367,-34.5761886,Led
-58.4425172,-34.5809211,Led
-58.4458088,-34.5826059,Led
-58.444726,-34.5761087,Led
-58.4468817,-34.5792288,Led
-58.4515168,-34.5769468,Led
-58.4472455,-34.5777067,Led
-58.4459417,-34.579904,Led
-58.4405866,-34.5791229,Led
-58.4433229,-34.5882424,Led
-58.4426781,-34.593705,Led
-58.4396462,-34.5915645,Led
-58.4406659,-34.592312,Led
-58.4417965,-34.5929196,Led
-58.445444,-34.5956546,Led
-58.4487164,-34.5978907,Led
-58.4508054,-34.5993291,Led
-58.4519563,-34.6001198,Led
-58.4476123,-34.5971478,Led
-58.4465442,-34.5963851,Led
-58.4446598,-34.5963692,Led
-58.4476884,-34.5988287,Led
-58.4498033,-34.5986422,Led
-58.453059,-34.6008551,Led
-58.4578243,-34.5970275,Led
-58.4536695,-34.5984049,Led
-58.44851,-34.6038742,Led
-58.4477706,-34.6046165,Led
-58.4471339,-34.6053498,Led
-58.4554814,-34.5978189,Led
-58.4569187,-34.5997161,Led
-58.4469618,-34.6041157,Led
-58.4504988,-34.601711,Led
-58.4494779,-34.6028342,Led
-58.4459572,-34.6034909,Led
-58.4291605,-34.6071282,Led
-58.5104622,-34.6050233,Led
-58.5155499,-34.6081532,Led
-58.5058429,-34.6065509,Led
-58.5219477,-34.6120502,Led
-58.508287,-34.6036789,Led
-58.5112427,-34.6055059,Led
-58.5127834,-34.6064479,Led
-58.5142746,-34.6073706,Led
-58.518253,-34.6098252,Led
-58.5204056,-34.6111245,Led
-58.5235182,-34.6129931,Led
-58.5251001,-34.6139718,Led
-58.5273612,-34.6157227,Led
-58.5273505,-34.6123807,Led
-58.5265391,-34.6129759,Led
-58.5168164,-34.6089371,Led
-58.5292872,-34.6172138,Led
-58.5262724,-34.6148765,Led
-58.5163147,-34.6051106,Led
-58.5242736,-34.6145845,Led
-58.5231202,-34.6154908,Led
-58.5235533,-34.6086462,Led
-58.5232251,-34.6061874,Led
-58.5031144,-34.6095467,Led
-58.4493185,-34.6068726,Led
-58.4507249,-34.6064827,Led
-58.4528813,-34.6059378,Led
-58.4540261,-34.6056225,Led
-58.4565944,-34.604955,Led
-58.4585789,-34.6044615,Led
-58.4614821,-34.6037532,Led
-58.4621558,-34.6035784,Led
-58.4648879,-34.6028857,Led
-58.4662634,-34.602547,Led
-58.4671784,-34.6023139,Led
-58.4689741,-34.6018826,Led
-58.4722314,-34.6011322,Led
-58.4549757,-34.6021668,Led
-58.454089,-34.6014066,Led
-58.4559332,-34.6028117,Led
-58.4574325,-34.6038025,Led
-58.4595179,-34.605277,Led
-58.460501,-34.6059157,Led
-58.4626838,-34.6074313,Led
-58.4638941,-34.6082162,Led
-58.4653491,-34.6096872,Led
-58.4665377,-34.6106708,Led
-58.4615443,-34.6066303,Led
-58.4557809,-34.6051623,Led
-58.4520239,-34.6061525,Led
-58.4990628,-34.629622,Led
-58.4655382,-34.6050118,Led
-58.4617063,-34.612323,Led
-58.5132145,-34.6187097,Led
-58.4663755,-34.5998894,Led
-58.4656987,-34.6013622,Led
-58.4636081,-34.6055461,Led
-58.4610761,-34.61064,Led
-58.460566,-34.6116921,Led
-58.4649689,-34.6061238,Led
-58.4531756,-34.6095142,Led
-58.4628506,-34.6101546,Led
-58.464166,-34.6044233,Led
-58.4622188,-34.6083777,Led
-58.5011603,-34.6037793,Led
-58.5121498,-34.6195046,Led
-58.4662607,-34.5988088,Led
-58.4703429,-34.6015651,Led
-58.5097403,-34.5921755,Led
-58.4902047,-34.5972827,Led
-58.4854514,-34.5976176,Led
-58.5062052,-34.5934028,Led
-58.4807849,-34.598819,Led
-58.5018099,-34.5950831,Led
-58.5082152,-34.5979882,Led
-58.4863088,-34.5996577,Led
-58.4984011,-34.5963591,Led
-58.4788154,-34.5996143,Led
-58.4797456,-34.5992331,Led
-58.485142,-34.598985,Led
-58.4834066,-34.5977666,Led
-58.4860075,-34.5975779,Led
-58.4744326,-34.613408,Led
-58.4886201,-34.5973763,Led
-58.491206,-34.5972133,Led
-58.4929006,-34.5970964,Led
-58.4946971,-34.59695,Led
-58.4971553,-34.5967748,Led
-58.4995596,-34.5959237,Led
-58.5007305,-34.5954951,Led
-58.5051023,-34.5938323,Led
-58.5073377,-34.5929569,Led
-58.5090051,-34.5924511,Led
-58.5109283,-34.5916725,Led
-58.5124136,-34.5912272,Led
-58.5138515,-34.5908017,Led
-58.515396,-34.5904073,Led
-58.5166097,-34.5899589,Led
-58.5041626,-34.5954807,Led
-58.4931538,-34.5943065,Led
-58.5145746,-34.5886213,Led
-58.5137963,-34.5991793,Led
-58.5124902,-34.586284,Led
-58.5111574,-34.5854478,Led
-58.5118428,-34.5870102,Led
-58.5138436,-34.5870903,Led
-58.5137404,-34.6014004,Led
-58.5088417,-34.5903089,Led
-58.5075054,-34.5894823,Led
-58.50672,-34.590344,Led
-58.4963253,-34.5927745,Led
-58.5128,-34.592776,Led
-58.5162206,-34.5948807,Led
-58.5113735,-34.5943553,Led
-58.5159836,-34.5989193,Led
-58.5107342,-34.5995461,Led
-58.5124812,-34.6006187,Led
-58.5188712,-34.6000924,Led
-58.5115537,-34.6000609,Led
-58.5068414,-34.5971406,Led
-58.50881,-34.59942,Led
-58.5022258,-34.5999268,Led
-58.5035594,-34.6007528,Led
-58.499553,-34.5982717,Led
-58.4982237,-34.5974498,Led
-58.4942857,-34.5950155,Led
-58.49207,-34.59361,Led
-58.48974,-34.59219,Led
-58.5048672,-34.5878592,Led
-58.5061818,-34.5886701,Led
-58.5008869,-34.5990962,Led
-58.5120565,-34.5981086,Led
-58.4958519,-34.6006108,Led
-58.4920367,-34.5983467,Led
-58.4915159,-34.5991142,Led
-58.4946438,-34.6022256,Led
-58.4909113,-34.5999986,Led
-58.4990541,-34.6162189,Led
-58.4966321,-34.5995805,Led
-58.4874669,-34.5908115,Led
-58.4941247,-34.6029214,Led
-58.5167017,-34.5862196,Led
-58.4744996,-34.5982015,Led
-58.476324,-34.597378,Led
-58.4778872,-34.5970822,Led
-58.4771694,-34.5951421,Led
-58.471293,-34.5964279,Led
-58.4718607,-34.5949338,Led
-58.5055033,-34.5963048,Led
-58.5029342,-34.5968597,Led
-58.5008832,-34.5945252,Led
-58.5171401,-34.595446,Led
-58.5182196,-34.5961323,Led
-58.5226427,-34.5988676,Led
-58.5215432,-34.5981908,Led
-58.5154044,-34.5943887,Led
-58.4881846,-34.6034694,Led
-58.4897645,-34.6016766,Led
-58.4889897,-34.6025613,Led
-58.4870357,-34.6047755,Led
-58.4861998,-34.6057359,Led
-58.4851683,-34.6068987,Led
-58.4844083,-34.6077513,Led
-58.4834677,-34.6088449,Led
-58.4934537,-34.6038278,Led
-58.4926793,-34.6047001,Led
-58.491858,-34.6056183,Led
-58.4913516,-34.6039285,Led
-58.4823053,-34.603528,Led
-58.4886271,-34.6071023,Led
-58.4921114,-34.6030431,Led
-58.4717246,-34.6038707,Led
-58.472947,-34.6046275,Led
-58.4740241,-34.6053117,Led
-58.4751187,-34.6059776,Led
-58.4774799,-34.6072895,Led
-58.4879835,-34.6099515,Led
-58.4892758,-34.6105777,Led
-58.4933175,-34.6131831,Led
-58.4804113,-34.6081035,Led
-58.4849937,-34.6092398,Led
-58.48097,-34.60973,Led
-58.4771374,-34.6077051,Led
-58.48097,-34.60973,Led
-58.4709155,-34.6072951,Led
-58.4720692,-34.6078932,Led
-58.4712825,-34.6089021,Led
-58.4693656,-34.6093242,Led
-58.467945,-34.6087853,Led
-58.4700531,-34.6125149,Led
-58.4730574,-34.6151502,Led
-58.4678344,-34.611344,Led
-58.4689712,-34.6119375,Led
-58.4722136,-34.6138964,Led
-58.4740417,-34.6161212,Led
-58.4789484,-34.6077413,Led
-58.4662752,-34.6133824,Led
-58.4707421,-34.6157374,Led
-58.4739274,-34.6117178,Led
-58.4674215,-34.6139785,Led
-58.4711781,-34.6131185,Led
-58.4751388,-34.6170723,Led
-58.4747319,-34.6107235,Led
-58.4931628,-34.6063807,Led
-58.4784323,-34.6083834,Led
-58.4922761,-34.6128407,Led
-58.4654974,-34.6144037,Led
-58.5133557,-34.605605,Led
-58.4979189,-34.6156232,Led
-58.5012041,-34.617365,Led
-58.5024166,-34.6180111,Led
-58.5047293,-34.6192172,Led
-58.4988714,-34.6145776,Led
-58.5033038,-34.6170917,Led
-58.4968051,-34.6150261,Led
-58.5051265,-34.6151911,Led
-58.5077306,-34.6208091,Led
-58.5090251,-34.6219574,Led
-58.5102633,-34.6230484,Led
-58.5159434,-34.6209702,Led
-58.508824,-34.6199808,Led
-58.5101152,-34.6211102,Led
-58.5035394,-34.6185822,Led
-58.5193371,-34.6183908,Led
-58.5177395,-34.6196044,Led
-58.5219653,-34.6163736,Led
-58.5210171,-34.6170934,Led
-58.5169549,-34.6202028,Led
-58.5139166,-34.6225285,Led
-58.5116554,-34.6242793,Led
-58.509363,-34.6260417,Led
-58.5072971,-34.6275837,Led
-58.5043239,-34.6298285,Led
-58.5020582,-34.6314382,Led
-58.5127596,-34.6234238,Led
-58.5172845,-34.6135109,Led
-58.4955744,-34.6143716,Led
-58.5063133,-34.6283143,Led
-58.5289437,-34.6252006,Led
-58.5120469,-34.6317723,Led
-58.5250772,-34.6232003,Led
-58.5246287,-34.6220994,Led
-58.5257309,-34.6212443,Led
-58.5265956,-34.6220286,Led
-58.5228373,-34.6234724,Led
-58.5184668,-34.6268258,Led
-58.5156209,-34.6290297,Led
-58.5164057,-34.6294524,Led
-58.5136461,-34.6315809,Led
-58.527813,-34.6196556,Led
-58.5140417,-34.6302466,Led
-58.518687,-34.6272697,Led
-58.5266682,-34.62053,Led
-58.510402,-34.6138677,Led
-58.5078371,-34.6123516,Led
-58.5096313,-34.6146397,Led
-58.5148277,-34.6153502,Led
-58.5061818,-34.6113663,Led
-58.504573,-34.6131649,Led
-58.5102895,-34.6092212,Led
-58.5097377,-34.6072712,Led
-58.5229445,-34.6281762,Led
-58.5275344,-34.6213065,Led
-58.5006059,-34.6108213,Led
-58.52167,-34.59472,Led
-58.5208242,-34.594994,Led
-58.4966078,-34.5635192,Led
-58.4956449,-34.564844,Led
-58.4946562,-34.5662142,Led
-58.493831,-34.567262,Led
-58.4930389,-34.5682975,Led
-58.492158,-34.5694023,Led
-58.4913868,-34.5703983,Led
-58.4905121,-34.571079,Led
-58.4918971,-34.5676901,Led
-58.489723,-34.5717089,Led
-58.4910488,-34.568805,Led
-58.4895564,-34.5726963,Led
-58.4889098,-34.5723371,Led
-58.4880727,-34.5729629,Led
-58.4872332,-34.5736162,Led
-58.4863679,-34.5742918,Led
-58.4853991,-34.5749428,Led
-58.4843335,-34.5755681,Led
-58.4827519,-34.5765194,Led
-58.4813752,-34.5774583,Led
-58.4800624,-34.5783546,Led
-58.4789056,-34.5790662,Led
-58.47551,-34.5799608,Led
-58.4742699,-34.5812341,Led
-58.4720921,-34.5822645,Led
-58.4708844,-34.5826813,Led
-58.4696364,-34.5830645,Led
-58.4685145,-34.5833435,Led
-58.4673996,-34.5837053,Led
-58.4663225,-34.5841431,Led
-58.4649029,-34.5845124,Led
-58.4635124,-34.5849588,Led
-58.4620901,-34.5851588,Led
-58.4721557,-34.5800423,Led
-58.4605573,-34.5807374,Led
-58.4604936,-34.5818409,Led
-58.4605174,-34.5829296,Led
-58.485523,-34.5738162,Led
-58.4883436,-34.5754191,Led
-58.4894568,-34.5748383,Led
-58.4930416,-34.5781743,Led
-58.4969588,-34.5733211,Led
-58.4889816,-34.5734707,Led
-58.4925287,-34.5710003,Led
-58.4605265,-34.5796553,Led
-58.484243,-34.5730804,Led
-58.4605293,-34.5840334,Led
-58.4739274,-34.5816973,Led
-58.4692312,-34.5887168,Led
-58.470843,-34.5874615,Led
-58.4715825,-34.5864087,Led
-58.4729802,-34.5833382,Led
-58.4724704,-34.5843288,Led
-58.4709681,-34.5874052,Led
-58.4735071,-34.5822661,Led
-58.4681439,-34.5894951,Led
-58.4648334,-34.5940189,Led
-58.4665806,-34.5907137,Led
-58.5026851,-34.5779302,Led
-58.4665926,-34.5907401,Led
-58.4605896,-34.5849428,Led
-58.4633583,-34.581762,Led
-58.48058,-34.57652,Led
-58.4936674,-34.5878815,Led
-58.4959326,-34.5892797,Led
-58.4695505,-34.5804876,Led
-58.4695597,-34.5815777,Led
-58.4937651,-34.5772505,Led
-58.5041508,-34.5763149,Led
-58.503489,-34.5870577,Led
-58.5021844,-34.5862787,Led
-58.4999273,-34.5848707,Led
-58.4987938,-34.5841716,Led
-58.497661,-34.5834779,Led
-58.4953928,-34.5820745,Led
-58.5052204,-34.5829275,Led
-58.5037445,-34.5845521,Led
-58.4992292,-34.5817498,Led
-58.507692,-34.576285,Led
-58.5054088,-34.5749253,Led
-58.5042469,-34.5742462,Led
-58.5099998,-34.5776414,Led
-58.5126792,-34.5792313,Led
-58.5124987,-34.5811093,Led
-58.4917794,-34.5822347,Led
-58.4963,-34.57845,Led
-58.4778471,-34.591173,Led
-58.4811627,-34.5903302,Led
-58.4847179,-34.5891039,Led
-58.4868124,-34.586888,Led
-58.4888186,-34.5847976,Led
-58.4910426,-34.5828805,Led
-58.4934605,-34.5808881,Led
-58.49538,-34.57944,Led
-58.4980503,-34.5773433,Led
-58.5006823,-34.5752878,Led
-58.5029966,-34.5735019,Led
-58.5053491,-34.572128,Led
-58.5066481,-34.5713868,Led
-58.5078816,-34.570692,Led
-58.5041831,-34.5727885,Led
-58.50061,-34.568297,Led
-58.4825424,-34.5874641,Led
-58.4816859,-34.5868552,Led
-58.4806921,-34.5860803,Led
-58.4794438,-34.585099,Led
-58.4780077,-34.5840383,Led
-58.4766556,-34.5830233,Led
-58.4760499,-34.5863348,Led
-58.47925,-34.5825,Led
-58.4831401,-34.5815228,Led
-58.4857974,-34.5784013,Led
-58.4869439,-34.5770701,Led
-58.4884712,-34.577964,Led
-58.4828911,-34.5747566,Led
-58.4906032,-34.5792024,Led
-58.4956507,-34.5749628,Led
-58.4986229,-34.5712713,Led
-58.4991028,-34.5647246,Led
-58.5025243,-34.5663959,Led
-58.5073191,-34.5687482,Led
-58.4794698,-34.5752372,Led
-58.4771603,-34.5780604,Led
-58.478315,-34.5767456,Led
-58.4737003,-34.5761012,Led
-58.47603,-34.57344,Led
-58.476808,-34.5725453,Led
-58.478512,-34.5722273,Led
-58.4775879,-34.5716972,Led
-58.4747117,-34.5699779,Led
-58.471973,-34.568315,Led
-58.4737972,-34.5694271,Led
-58.4742278,-34.5672435,Led
-58.476296,-34.5683871,Led
-58.479064,-34.5700318,Led
-58.4799718,-34.5705768,Led
-58.4680907,-34.5729072,Led
-58.4641578,-34.5706193,Led
-58.4620141,-34.5693537,Led
-58.4639012,-34.5691376,Led
-58.4657532,-34.5687856,Led
-58.4618108,-34.5782511,Led
-58.4632477,-34.5783763,Led
-58.4646661,-34.578703,Led
-58.4660803,-34.5790161,Led
-58.467211,-34.5790476,Led
-58.4683316,-34.5788006,Led
-58.4693749,-34.5785707,Led
-58.4705214,-34.5783395,Led
-58.4721847,-34.5779773,Led
-58.4736982,-34.5776175,Led
-58.4755974,-34.5771866,Led
-58.4765889,-34.5764553,Led
-58.4774339,-34.5758595,Led
-58.4787194,-34.5749117,Led
-58.4797321,-34.5741847,Led
-58.4806608,-34.5734926,Led
-58.481643,-34.5727287,Led
-58.4825134,-34.5720594,Led
-58.4844281,-34.5703305,Led
-58.4852463,-34.5693892,Led
-58.486077,-34.5684515,Led
-58.4866365,-34.5678527,Led
-58.4874284,-34.5669444,Led
-58.4883971,-34.5658617,Led
-58.489318,-34.5648364,Led
-58.4900664,-34.5639978,Led
-58.4910126,-34.5626423,Led
-58.4919347,-34.5612779,Led
-58.49523,-34.5571,Led
-58.4900558,-34.5621786,Led
-58.4874532,-34.5682852,Led
-58.489182,-34.5692151,Led
-58.4824991,-34.5677181,Led
-58.4879633,-34.5707404,Led
-58.4798955,-34.5643564,Led
-58.4813456,-34.5651085,Led
-58.4813456,-34.5651085,Led
-58.4815213,-34.5656727,Led
-58.4827804,-34.5658454,Led
-58.4837422,-34.5663411,Led
-58.4788601,-34.5655043,Led
-58.4806856,-34.5666174,Led
-58.481596,-34.5671715,Led
-58.4862316,-34.5621715,Led
-58.4890894,-34.5599334,Led
-58.4881331,-34.559468,Led
-58.4900416,-34.5603834,Led
-58.482136,-34.5642086,Led
-58.4828601,-34.5632486,Led
-58.4822757,-34.5629672,Led
-58.483636,-34.5622404,Led
-58.484345,-34.5613051,Led
-58.4833898,-34.5608619,Led
-58.4852971,-34.5599218,Led
-58.484359,-34.5594692,Led
-58.4862325,-34.5585586,Led
-58.4853122,-34.5581158,Led
-58.4869649,-34.5574729,Led
-58.4860744,-34.5570384,Led
-58.4875228,-34.5566885,Led
-58.4880591,-34.5559169,Led
-58.4871515,-34.5554811,Led
-58.4980757,-34.5526432,Led
-58.4956422,-34.5553138,Led
-58.4956422,-34.5553138,Led
-58.4938884,-34.5548129,Led
-58.4936541,-34.5551606,Led
-58.4912058,-34.555079,Led
-58.4899663,-34.5550107,Led
-58.4887405,-34.5549572,Led
-58.4875187,-34.5549524,Led
-58.4923642,-34.5551736,Led
-58.492057,-34.5538456,Led
-58.490166,-34.552864,Led
-58.4893017,-34.5523514,Led
-58.4888016,-34.5530851,Led
-58.4918711,-34.5504509,Led
-58.4909764,-34.5499813,Led
-58.48604,-34.55849,Led
-58.4904228,-34.5507625,Led
-58.4866856,-34.5548465,Led
-58.4852227,-34.5547968,Led
-58.4840686,-34.5547528,Led
-58.4828092,-34.5553682,Led
-58.4809421,-34.5560037,Led
-58.4792996,-34.5567086,Led
-58.4782459,-34.5572882,Led
-58.4762535,-34.5581221,Led
-58.4742222,-34.5588793,Led
-58.4729112,-34.5594468,Led
-58.4714948,-34.5601281,Led
-58.4701728,-34.5606385,Led
-58.4689047,-34.5611615,Led
-58.467689,-34.561674,Led
-58.4665116,-34.5621815,Led
-58.4651637,-34.5627392,Led
-58.4637383,-34.5633574,Led
-58.472695,-34.5607522,Led
-58.4747599,-34.5617847,Led
-58.4757848,-34.5622905,Led
-58.4750081,-34.5631682,Led
-58.4777279,-34.5632703,Led
-58.4731422,-34.5635516,Led
-58.4686097,-34.5636494,Led
-58.4696161,-34.5643196,Led
-58.467549,-34.5629622,Led
-58.4713813,-34.5654457,Led
-58.4645483,-34.5610173,Led
-58.4637442,-34.5619562,Led
-58.4629358,-34.5628879,Led
-58.462157,-34.5637982,Led
-58.4613326,-34.564755,Led
-58.4605119,-34.565683,Led
-58.4596703,-34.566629,Led
-58.4588864,-34.5675506,Led
-58.4577277,-34.5697675,Led
-58.4635798,-34.5604448,Led
-58.4626898,-34.5599053,Led
-58.52493,-34.5496,Led
-58.4856833,-34.5439926,Led
-58.488455,-34.5516854,Led
-58.489807,-34.578832,Led
-58.3701494,-34.5832393,Led
-58.4869466,-34.5457332,Led
-58.4875219,-34.544971,Led
-58.4767554,-34.562784,Led
-58.4187,-34.5788,Led
-58.4462499,-34.6076109,Led
-58.4227986,-34.6046867,Led
-58.4239368,-34.6015913,Led
-58.4128036,-34.602501,Led
-58.4327092,-34.6064503,Led
-58.4261081,-34.6059366,Led
-58.4165257,-34.6023929,Led
-58.4125967,-34.6015856,Led
-58.4190039,-34.5995346,Led
-58.413415,-34.605106,Led
-58.413187,-34.6041217,Led
-58.4145175,-34.6039971,Led
-58.4156414,-34.603788,Led
-58.4167499,-34.6035906,Led
-58.4180225,-34.6034543,Led
-58.4195199,-34.6033101,Led
-58.4209609,-34.6031587,Led
-58.4225627,-34.6030121,Led
-58.4241173,-34.602846,Led
-58.4256508,-34.6027027,Led
-58.4271136,-34.6025574,Led
-58.4285759,-34.6023975,Led
-58.4301849,-34.6022431,Led
-58.4310718,-34.6021477,Led
-58.4321939,-34.6020413,Led
-58.4222186,-34.600527,Led
-58.4193403,-34.6020394,Led
-58.4237543,-34.6003694,Led
-58.4331881,-34.604975,Led
-58.4162532,-34.6069425,Led
-58.4172837,-34.6068688,Led
-58.4186246,-34.6067452,Led
-58.4198676,-34.6060349,Led
-58.4212947,-34.606006,Led
-58.4170586,-34.6054783,Led
-58.4245627,-34.6059543,Led
-58.4275919,-34.6059379,Led
-58.4291016,-34.6059333,Led
-58.4307077,-34.6059379,Led
-58.4323248,-34.6039268,Led
-58.4207697,-34.6019031,Led
-58.419192,-34.6008228,Led
-58.4160249,-34.6056552,Led
-58.4212003,-34.6048799,Led
-58.4206113,-34.6006842,Led
-58.4197275,-34.6050724,Led
-58.4149387,-34.6058381,Led
-58.43322,-34.6042838,Led
-58.4273448,-34.6041893,Led
-58.4333987,-34.6079752,Led
